"householdID","dietary_spec","dist_park","email_sub","est_inc","hhold_size","leisure_perc","oldest","passholder","previous_attend","social_media_scale","youngest"
3750,"None",38.5,"No",71736.5079325699,2,0.02,70,1,3,0.4,20
3751,"No Dairy",3.5,"Yes",67971.4178122772,5,0.26,86,0,3,0.58,21
3752,"None",0.6,"Yes",87610.909199854,3,0.18,37,1,0,0.32,2
3753,"Seafood Allergy",26.6,"Yes",69127.8858347427,7,0.28,67,0,2,0.08,19
3754,"Peanut Allergy",0.5,"Yes",48899.8032966019,4,0.23,67,0,2,0.75,28
3755,"None",2.5,"No",54411.1910847999,2,0.08,81,0,2,0.86,6
3756,"None",4.5,"No",107142.770733127,1,0.13,49,0,2,0.92,49
3757,"Peanut Allergy",4.7,"Yes",71645.5932526567,4,0.24,83,0,4,0.12,14
3758,"None",0.3,"No",85191.3951452794,2,0.06,79,0,1,0.28,20
3759,"None",0.5,"No",102790.529490382,2,0.07,93,1,1,0.54,36
3760,"None",29.4,"No",72388.1877311907,1,0.15,42,0,3,0.63,42
3761,"None",0.3,"Yes",38829.4159048451,3,0.19,83,0,1,0.89,18
3762,"None",31.3,"Yes",61192.6503368485,3,0.2,67,0,3,0.4,18
3763,"None",9.9,"No",74695.5454715578,1,0.15,28,0,1,0.19,28
3764,"Peanut Allergy",10.5,"Yes",77741.6590340275,4,0.24,51,1,0,0.26,21
3765,"None",2.2,"No",107773.21739575,2,0.1,82,1,4,0.77,0
3766,"None",9.9,"No",66006.275648725,2,0.08,50,0,2,0.41,21
3767,"None",73.3,"No",75116.3878385503,2,0.03,76,1,1,0.82,7
3768,"Vegetarian",0.5,"Yes",67065.1224752593,4,0.24,85,0,2,0.94,13
3769,"None",7.3,"No",83669.3292659842,1,0.14,45,1,3,0.35,45
3770,"Seafood Allergy",38.1,"Yes",41018.5202151667,8,0.28,43,1,1,0.74,12
3771,"None",9.3,"No",93952.6879232081,1,0.11,79,0,2,0.82,79
3772,"Peanut Allergy",3.3,"Yes",72334.9619657273,4,0.24,66,0,2,0.08,18
3773,"Vegetarian",49.1,"Yes",58730.3676733205,4,0.25,81,0,2,0.26,6
3774,"None",2.5,"No",83578.7887986932,2,0.04,92,0,0,0.83,12
3775,"None",14.4,"No",124364.94837799,2,0.09,77,0,1,0.33,5
3776,"None",64.2,"Yes",58594.2149371644,3,0.2,78,1,1,0.93,11
3777,"None",0.1,"No",63114.0442392569,1,0.13,49,0,2,0.12,49
3778,"None",18.7,"Yes",60304.1738937518,3,0.18,88,1,1,0.41,0
3779,"None",14.9,"No",96935.1179481993,1,0.13,57,0,0,0.9,57
3780,"None",8.2,"No",76012.6179766096,2,0.06,54,1,1,0.61,29
3781,"No Dairy",16.3,"Yes",75304.5711253949,5,0.26,28,0,2,0.78,23
3782,"None",8.1,"No",76822.5150368575,2,0.05,51,0,2,0.62,51
3783,"None",10.6,"No",60042.457671141,2,0.08,67,0,2,0.48,18
3784,"Peanut Allergy",12.4,"Yes",76701.7524557787,4,0.24,92,1,1,0.04,23
3785,"Vegetarian",1.6,"Yes",86443.2823948455,4,0.24,86,1,1,0.93,41
3786,"None",4.1,"No",67252.0605747344,2,0.09,53,1,1,0.97,26
3787,"Peanut Allergy",13.6,"Yes",106315.432920136,4,0.23,65,1,2,0.29,57
3788,"None",24.6,"No",73945.8294650137,3,0.17,79,0,4,0.24,10
3789,"Vegetarian",35.9,"Yes",79666.4523406561,4,0.25,44,1,0,0.23,38
3790,"None",11.7,"No",50859.0180097753,2,0.09,32,0,2,0.48,23
3791,"None",44.4,"No",90613.966048623,2,0.03,77,1,3,0.37,17
3792,"None",24.9,"No",52240.6065741198,3,0.17,91,1,1,0.95,22
3793,"None",36,"No",57032.1149160666,2,0.1,72,0,3,0.34,15
3794,"Seafood Allergy",37.2,"Yes",72937.9026681148,8,0.28,27,1,1,0.15,26
3795,"None",1.3,"No",56581.4301200822,1,0.13,84,1,2,0.48,84
3796,"None",7.1,"No",109085.544951993,2,0.09,64,1,1,0.48,15
3797,"None",14.8,"Yes",76867.8500442055,3,0.17,47,0,2,0.26,41
3798,"None",7.8,"No",62766.4472692325,2,0.08,59,0,4,0.83,10
3799,"Seafood Allergy",24.8,"Yes",63462.8994026144,7,0.28,61,1,2,0.62,28
3800,"None",59.3,"Yes",90012.9972722469,3,0.21,89,1,2,0.29,9
3801,"None",103.2,"No",68690.2511083477,2,0.05,44,0,3,0.73,41
3802,"No Dairy",68.5,"Yes",68155.625512873,5,0.26,68,1,3,0.21,6
3803,"None",5.7,"Yes",41621.0500022109,3,0.21,90,0,3,0.75,14
3804,"None",9.8,"No",93455.2350919017,2,0.09,86,0,2,0.56,1
3805,"Gluten-Free",15.6,"Yes",78818.5211876363,6,0.27,29,0,1,0.57,24
3806,"Peanut Allergy",1.4,"Yes",70903.1346384148,4,0.23,86,0,4,0.42,25
3807,"None",22.8,"No",63014.160065783,1,0.1,75,1,4,0.93,75
3808,"None",9.4,"No",99404.0159892561,2,0.09,54,1,3,0.59,46
3809,"None",42.8,"No",85964.8674032808,2,0.03,30,0,1,0.66,25
3810,"None",8.5,"Yes",61784.2530065097,3,0.19,72,0,4,0.96,21
3811,"Seafood Allergy",6.5,"Yes",50233.0093330118,7,0.28,50,0,4,0.73,34
3812,"None",0.9,"Yes",31608.3631748409,3,0.18,94,1,2,0.35,12
3813,"None",18.7,"Yes",72997.2489236751,3,0.21,48,0,2,0.19,46
3814,"None",9,"No",59552.3093759277,2,0.03,88,0,2,0.92,57
3815,"None",0.6,"No",58449.6385072223,2,0.05,29,0,0,0.22,2
3816,"None",4.3,"No",62672.4184982027,1,0.13,89,0,3,0.82,89
3817,"Gluten-Free",44.8,"Yes",87530.3231119526,5,0.27,30,0,1,0.59,10
3818,"None",14.5,"No",72280.8004696404,2,0.06,67,0,1,0.6,17
3819,"None",7.3,"Yes",63417.0612600186,3,0.2,84,1,2,0.25,4
3820,"None",36.3,"No",84264.3575895417,1,0.13,55,0,3,0.29,55
3821,"None",2.9,"Yes",43508.2254405608,3,0.18,92,0,2,0.2,40
3822,"None",24.4,"No",118015.848402399,2,0.05,46,1,1,0.62,41
3823,"None",0.7,"No",88076.0628005708,2,0.03,63,1,1,0.68,46
3824,"None",15.8,"No",49550.9472626447,1,0.14,41,1,2,0.8,41
3825,"None",9.3,"No",84669.4043674816,1,0.12,93,1,4,0.25,93
3826,"Seafood Allergy",15.3,"Yes",62967.9290573054,7,0.28,70,0,3,0.78,25
3827,"None",8.8,"No",72520.7289796603,1,0.13,29,0,3,0.47,29
3828,"None",0.8,"No",111530.637125811,2,0.09,80,1,0,0.21,17
3829,"None",14.2,"Yes",59722.4355615532,3,0.18,53,1,3,0.49,53
3830,"None",13,"Yes",84031.1663376423,3,0.18,78,1,2,0.94,17
3831,"None",15.9,"No",53046.8119537709,1,0.15,41,0,2,0.76,41
3832,"None",24.2,"No",118758.777017305,1,0.15,39,0,1,0.46,39
3833,"None",7.2,"No",78067.314443506,1,0.15,58,0,2,0.04,58
3834,"None",10.9,"No",73813.5622375301,1,0.15,32,1,2,0.57,32
3835,"None",32.3,"No",78242.3476792083,2,0.09,65,0,0,0.62,16
3836,"Vegetarian",10.2,"Yes",87710.4090636005,4,0.25,70,0,6,0.49,57
3837,"None",22.7,"Yes",77884.2402220335,3,0.21,92,0,3,0.09,52
3838,"None",8.8,"Yes",112318.685223184,3,0.2,75,1,4,0.58,4
3839,"None",106.3,"No",63810.1351565101,2,0.08,76,1,0,0.82,26
3840,"None",38.3,"No",56330.2631404705,2,0.05,75,0,4,0.16,54
3841,"None",6.9,"No",75331.0139936109,1,0.15,63,0,2,0.44,63
3842,"None",11.3,"No",73299.0078139812,1,0.12,84,0,0,0.52,84
3843,"Peanut Allergy",1,"Yes",67958.1831046011,4,0.23,64,0,4,0.28,47
3844,"Peanut Allergy",18.1,"Yes",78820.6245636519,4,0.23,54,1,2,0.21,51
3845,"None",61,"No",113179.642560482,1,0.11,28,0,5,0.42,28
3846,"Gluten-Free",35.3,"Yes",58154.1043867151,6,0.27,80,1,1,0.42,45
3847,"None",1.9,"Yes",82421.2152932326,4,0.22,88,1,1,0.52,30
3848,"None",24.6,"Yes",77712.1680945718,3,0.19,90,0,3,0.78,18
3849,"None",4.2,"No",65666.2513293219,1,0.13,81,0,5,0.25,81
3850,"None",92.8,"No",53453.4893216197,2,0.06,50,0,4,0.32,48
3851,"None",33.2,"No",84999.7812140574,1,0.15,82,0,3,0.82,82
3852,"None",2.4,"No",95949.2625669692,1,0.12,28,0,1,0.47,28
3853,"Peanut Allergy",12.8,"Yes",47606.4408936602,4,0.23,90,1,0,0.54,55
3854,"None",1,"No",89210.1163881636,1,0.11,44,0,3,0.28,44
3855,"Gluten-Free",14.3,"Yes",92528.1238372071,6,0.27,27,1,2,0.76,25
3856,"None",0.1,"No",86103.1094459252,1,0.14,63,0,4,0.75,63
3857,"None",11.9,"No",64109.2241284412,2,0.03,79,0,1,0.12,56
3858,"None",17.6,"No",67675.4706262949,2,0.03,88,1,1,0.27,4
3859,"None",3.8,"Yes",99818.130990688,3,0.2,55,0,0,0.4,12
3860,"None",11.9,"Yes",81281.4068915085,4,0.22,80,1,0,0.45,49
3861,"None",26.9,"No",89756.137882384,3,0.17,60,0,2,0.41,0
3862,"Vegetarian",10.2,"Yes",55855.0148228511,4,0.25,29,0,0,0.74,11
3863,"None",14.5,"No",84445.0160893867,2,0.07,93,1,3,0.98,46
3864,"None",26.7,"No",107041.964368511,2,0.06,51,0,3,0.64,16
3865,"None",7.9,"No",45576.3672924459,1,0.11,35,0,1,0.13,35
3866,"None",5.1,"No",80718.7172236984,1,0.13,31,0,1,0.76,31
3867,"Seafood Allergy",38.9,"Yes",43864.0315446372,7,0.28,69,0,5,0.65,44
3868,"No Dairy",103.3,"Yes",97335.1503294661,5,0.26,33,1,2,0.97,22
3869,"None",39.1,"Yes",49078.708986145,3,0.21,55,0,3,0.87,40
3870,"None",6.7,"No",55974.5041405863,2,0.1,54,1,0,0.82,18
3871,"None",5.6,"No",82056.161427385,2,0.05,91,1,1,0.15,40
3872,"None",26.9,"Yes",112277.450668232,4,0.22,27,0,0,0.96,22
3873,"None",22.8,"No",43677.7254736294,2,0.05,79,0,3,0.41,12
3874,"None",43.6,"Yes",105122.166980767,4,0.22,76,0,0,0.77,16
3875,"None",13.1,"No",64369.8772282404,1,0.14,43,0,3,0.48,43
3876,"None",18,"No",47575.6690897669,2,0.07,82,1,4,0.48,37
3877,"None",2.9,"No",84341.9682177012,1,0.11,88,1,5,0.56,88
3878,"Peanut Allergy",7.7,"Yes",88522.632192218,4,0.23,71,0,0,0.51,53
3879,"None",42.1,"No",48003.8432956531,1,0.14,39,0,1,0.83,39
3880,"None",1.1,"No",64903.1744460465,1,0.16,61,0,2,0.31,61
3881,"No Dairy",2.3,"Yes",81919.045375973,5,0.26,33,1,1,0.12,9
3882,"None",6,"No",99890.8317289308,1,0.15,49,1,3,0.45,49
3883,"None",4.4,"No",71236.7828644397,2,0.04,51,0,0,0.55,19
3884,"None",82.2,"Yes",111996.683779307,4,0.22,93,0,0,0.35,23
3885,"Vegetarian",17.2,"Yes",62415.8710128982,4,0.25,51,0,5,0.67,47
3886,"None",4.2,"No",54516.0487760659,1,0.14,58,1,1,0.2,58
3887,"None",37.4,"Yes",74458.4581638678,3,0.19,91,0,1,0.08,6
3888,"None",26.9,"Yes",69894.5566807902,4,0.22,45,0,0,0.14,44
3889,"None",0.3,"No",96301.9818682305,1,0.13,36,0,0,0.39,36
3890,"None",10.4,"No",73130.9941754062,1,0.15,54,1,1,0.31,54
3891,"Peanut Allergy",19.5,"Yes",94367.8276519209,4,0.23,52,0,1,0.55,25
3892,"Vegetarian",39.8,"Yes",103643.433271448,4,0.25,73,1,1,0.99,20
3893,"None",8.7,"No",35549.5829395219,2,0.1,59,0,2,0.28,15
3894,"None",45.9,"No",87131.7245836259,3,0.17,94,0,4,0.5,32
3895,"None",5.5,"No",53615.0276113359,1,0.1,93,0,2,0.25,93
3896,"None",3.5,"Yes",93591.7654083748,3,0.18,77,0,1,0.49,6
3897,"None",28.9,"Yes",64831.7335424609,3,0.21,66,0,2,0.67,9
3898,"None",58.8,"Yes",98426.8392240017,3,0.18,50,1,3,0.35,38
3899,"None",4.9,"No",93252.595839359,2,0.09,84,1,2,0.37,26
3900,"None",19.2,"Yes",91726.2991699013,3,0.17,66,0,1,0.81,0
3901,"None",15.7,"No",86332.2396143678,1,0.16,64,0,1,0.16,64
3902,"None",13.9,"No",89437.7229814603,2,0.07,54,1,2,0.35,11
3903,"None",0.3,"No",87545.4778708657,2,0.04,74,0,1,0.96,4
3904,"None",24.8,"No",94579.7768146275,1,0.15,53,0,1,0.66,53
3905,"None",14.6,"No",86657.1926585359,1,0.16,62,1,1,0.3,62
3906,"None",6.1,"No",80701.4534892157,2,0.06,57,1,1,0.85,36
3907,"None",11.9,"Yes",82361.6275879458,3,0.19,76,1,3,0.15,19
3908,"None",11.8,"No",96163.0692100548,2,0.04,54,0,1,0.03,43
3909,"None",3.1,"Yes",77671.1932921039,4,0.22,42,1,1,0.07,21
3910,"None",10.8,"No",61069.1518931819,2,0.07,55,1,3,0.08,5
3911,"None",15.1,"No",54361.1345718899,2,0.05,52,1,1,0.75,28
3912,"Peanut Allergy",2.9,"Yes",82000.5906873524,4,0.24,48,0,3,0.3,14
3913,"None",20.3,"No",93623.0862185141,1,0.13,64,0,0,0.31,64
3914,"Vegetarian",52.4,"Yes",108405.529760558,5,0.25,61,0,4,0.98,17
3915,"None",14.4,"No",69641.2551832874,1,0.12,93,0,1,0.84,93
3916,"Gluten-Free",9.4,"Yes",54924.2369847784,6,0.27,91,0,2,0.2,30
3917,"Vegetarian",1.2,"Yes",86991.5081503056,4,0.25,38,0,2,0.92,13
3918,"None",20.5,"No",79909.177061329,3,0.16,41,0,3,0.6,7
3919,"None",20.9,"No",69018.8307198419,1,0.12,28,0,4,0.48,28
3920,"None",37.3,"No",74653.8806596841,2,0.04,64,0,3,0.47,57
3921,"None",31,"No",61977.9172125806,1,0.11,46,0,4,0.13,46
3922,"None",13.4,"Yes",89877.4856013741,3,0.17,76,1,5,0.47,10
3923,"None",1.9,"No",79267.8050805874,2,0.08,84,1,3,0.41,20
3924,"None",42.8,"No",44866.636372071,1,0.13,70,1,1,0.02,70
3925,"None",25,"No",107499.098233106,2,0.03,46,0,0,0.31,40
3926,"None",23.8,"Yes",38272.074536852,3,0.18,40,1,2,0.23,9
3927,"Gluten-Free",5.9,"Yes",88023.4354694871,6,0.27,84,1,1,0.73,11
3928,"None",5.4,"Yes",50057.778292401,4,0.22,65,1,4,0.13,7
3929,"None",11.7,"No",83427.4931819829,2,0.05,45,1,0,0.25,40
3930,"None",7.3,"No",106824.211404473,1,0.12,64,1,1,0.62,64
3931,"None",1.8,"Yes",73386.9969633508,3,0.19,38,1,3,0.35,35
3932,"None",19.4,"No",87106.3994696139,1,0.14,74,0,3,0.79,74
3933,"None",6,"No",40573.8235412545,2,0.04,37,0,1,0.04,19
3934,"None",12.1,"No",47634.6602194126,2,0.08,72,0,1,0.54,11
3935,"None",29.2,"Yes",95773.7152830541,3,0.18,43,1,1,0.89,6
3936,"Vegetarian",4.6,"Yes",101233.282378889,4,0.25,88,0,2,0.22,9
3937,"None",1.9,"Yes",93092.4996003145,3,0.21,38,0,2,0.15,8
3938,"None",16.7,"No",71130.8021889948,2,0.02,54,0,3,0.07,3
3939,"Vegetarian",16.5,"Yes",74635.2179833539,5,0.26,92,0,2,0.79,56
3940,"None",18.5,"No",52943.8471712546,3,0.16,37,1,3,0.15,1
3941,"None",36.1,"No",68883.7216344903,1,0.12,29,1,4,0.79,29
3942,"None",17.2,"Yes",70438.7009069739,3,0.17,43,0,4,0.37,36
3943,"None",4.4,"No",104417.062583401,2,0.07,43,0,0,0.75,36
3944,"None",0.7,"No",26900.2810950808,1,0.1,34,1,4,0.47,34
3945,"None",33.5,"No",74395.9342598382,3,0.17,53,1,0,0.31,2
3946,"Vegetarian",23.5,"Yes",68701.3979243528,5,0.25,33,1,0,0.4,28
3947,"None",46.7,"Yes",119788.376974061,3,0.17,28,1,1,0.25,23
3948,"None",5.4,"No",87478.5730964511,3,0.17,71,1,3,0.13,10
3949,"None",42,"No",65462.0134349533,2,0.09,94,0,1,0.91,27
3950,"None",22.4,"No",77367.7018510906,1,0.14,43,0,1,0.95,43
3951,"None",1.7,"Yes",75404.1962488911,3,0.19,90,0,2,0.25,11
3952,"None",6.4,"No",90034.8638776489,2,0.02,77,1,4,0.82,53
3953,"None",59.9,"Yes",52243.1169372959,3,0.21,84,1,1,0.97,17
3954,"None",37.9,"No",51067.6259662683,1,0.11,71,0,2,0.95,71
3955,"None",5.7,"No",63134.1326605865,2,0.03,68,0,1,0.37,48
3956,"Vegetarian",38.8,"Yes",77438.9292334503,4,0.24,82,0,2,0.82,58
3957,"None",40.5,"Yes",96586.5307661613,3,0.18,54,0,2,0.85,20
3958,"None",64.8,"No",84391.8951395777,2,0.08,63,0,2,0.52,5
3959,"None",4.8,"No",105754.629497465,1,0.1,59,0,1,0.22,59
3960,"None",1.1,"Yes",72974.271290412,4,0.22,34,1,0,0.54,29
3961,"None",30.9,"Yes",91148.3454908712,4,0.22,87,1,2,0.71,42
3962,"None",37.7,"No",80712.5877695005,1,0.16,53,0,1,0.23,53
3963,"None",29,"Yes",71178.3619934928,3,0.18,74,0,3,0.46,4
3964,"None",39.1,"Yes",84283.3297759361,3,0.17,58,1,3,0.05,16
3965,"None",47.6,"No",92455.5445347144,1,0.16,78,0,0,0.72,78
3966,"Seafood Allergy",38.3,"Yes",70590.6875305527,8,0.28,58,1,2,0.94,17
3967,"None",11.8,"No",75296.5255733396,2,0.05,56,1,3,0.54,19
3968,"Vegetarian",75.8,"Yes",71581.054284864,5,0.26,56,0,2,0.67,16
3969,"None",7.1,"No",106875.082118513,2,0.04,61,0,5,0.75,21
3970,"None",0.4,"Yes",60445.3949977784,4,0.22,85,0,2,0.96,24
3971,"None",15.8,"Yes",91159.1767916333,3,0.19,73,0,0,0.65,8
3972,"None",9.4,"No",77954.8149860176,2,0.07,42,1,2,0.67,37
3973,"None",23,"No",95033.0382488854,3,0.16,80,0,1,0.15,4
3974,"Peanut Allergy",14.2,"Yes",54371.9289353464,4,0.24,82,0,2,0.93,37
3975,"None",4.9,"No",64405.5883875763,2,0.07,39,1,3,0.29,11
3976,"Vegetarian",34,"Yes",23952.7328884338,4,0.25,66,0,2,0.85,38
3977,"None",9.8,"No",64601.6881213531,1,0.1,80,0,4,0.03,80
3978,"None",1.2,"No",68808.9625871763,1,0.14,92,0,3,0.88,92
3979,"Gluten-Free",12.3,"Yes",87636.7774819226,6,0.27,69,1,0,0.23,10
3980,"None",32.7,"Yes",82646.8530770499,3,0.19,40,1,3,0.22,25
3981,"None",0.7,"No",38541.5422735653,2,0.03,62,0,2,0.6,20
3982,"No Dairy",17,"Yes",74930.827592251,5,0.26,58,1,2,0.9,21
3983,"None",17,"No",79559.3454050693,2,0.06,38,0,3,0.76,22
3984,"None",5.4,"No",93815.727699814,2,0.03,59,1,1,0.52,36
3985,"None",4.6,"No",47235.0654384561,2,0.07,34,1,0,0.79,24
3986,"None",64.7,"No",81657.5314289032,1,0.12,43,0,0,0.61,43
3987,"None",44.1,"No",67671.8212129239,2,0.04,46,1,0,0.82,11
3988,"None",23.1,"Yes",88438.1106776724,3,0.19,34,0,2,0.93,29
3989,"Gluten-Free",12.8,"Yes",86577.2286885766,6,0.27,92,0,0,0.41,12
3990,"No Dairy",21.3,"Yes",109260.210375494,5,0.26,67,0,3,0.83,39
3991,"None",18.7,"Yes",76203.1499548805,4,0.22,61,0,2,0.54,44
3992,"None",18.5,"No",112404.901001588,2,0.08,78,0,1,0.22,36
3993,"None",16,"No",96272.2711986072,1,0.15,64,1,1,0.65,64
3994,"None",9.8,"Yes",86101.9502545853,3,0.18,50,1,5,0.72,24
3995,"None",18.3,"Yes",71024.901567736,3,0.19,31,0,2,0.31,2
3996,"Seafood Allergy",0.4,"Yes",60662.5229466923,7,0.28,48,1,1,0.39,12
3997,"None",0.2,"No",86722.1201009594,1,0.15,52,0,2,0.02,52
3998,"None",34.9,"No",78410.0708730976,2,0.05,60,0,5,0.19,5
3999,"None",57,"Yes",103183.132036385,3,0.21,69,0,1,0.64,53
4000,"Vegetarian",20.4,"Yes",70717.6568440686,5,0.26,80,1,3,0.62,10
4001,"None",4.9,"Yes",87432.3838867925,3,0.19,76,0,2,0.64,54
4002,"None",4.4,"No",61503.9591536879,1,0.13,29,1,3,0.59,29
4003,"None",19.9,"No",53379.0557057009,2,0.02,65,0,6,0.84,28
4004,"None",9.6,"Yes",75027.8710029439,4,0.22,41,1,6,0.72,17
4005,"None",2.1,"No",84907.0561707462,1,0.15,80,0,2,0.86,80
4006,"None",3,"Yes",72184.1501444707,3,0.2,64,0,4,0.41,9
4007,"None",1.5,"No",66074.5537642209,3,0.16,67,1,2,0.31,20
4008,"None",5.8,"No",85731.5988488272,2,0.08,80,1,3,0.51,50
4009,"None",11.4,"No",73980.6975542947,2,0.03,71,0,2,0.23,12
4010,"None",15.7,"No",63253.8369826249,2,0.05,58,0,1,0.04,13
4011,"None",21.3,"Yes",103922.144196353,4,0.22,36,0,2,0.51,31
4012,"None",4.9,"No",99023.8006225815,1,0.16,94,0,1,0.83,94
4013,"None",23.3,"No",116124.522715343,1,0.12,89,0,2,0.4,89
4014,"None",11.8,"No",44617.0328136957,1,0.1,94,1,2,0.04,94
4015,"Peanut Allergy",38.3,"Yes",62686.8892532199,4,0.24,90,0,1,0.88,6
4016,"None",39.5,"Yes",62824.6302188168,3,0.2,59,0,2,0.37,19
4017,"None",3.3,"No",104428.852745232,2,0.04,90,1,3,0.46,1
4018,"None",19.4,"No",52612.6342094956,2,0.03,80,0,2,0.11,5
4019,"None",23.4,"No",100252.760391993,2,0.04,60,1,0,0.73,13
4020,"None",1.7,"No",101766.997564503,1,0.11,70,0,4,0.78,70
4021,"None",23.3,"No",74907.9902405104,2,0.07,87,0,2,0.95,4
4022,"None",6.3,"No",101110.612921687,2,0.07,54,0,4,0.61,43
4023,"None",34.4,"Yes",48791.5538390706,3,0.21,89,0,2,0.8,6
4024,"None",6.2,"No",67886.2116903349,2,0.07,61,0,1,0.27,6
4025,"None",17.8,"No",149126.798482252,2,0.04,55,0,3,0.83,18
4026,"None",43,"No",60715.9056298,2,0.03,60,1,2,0.78,1
4027,"None",13.8,"No",86023.7347889488,1,0.15,65,0,4,0.04,65
4028,"None",26.3,"No",105144.31510101,1,0.13,57,1,1,0.16,57
4029,"None",11.9,"Yes",67784.435204016,3,0.18,42,0,2,0.94,9
4030,"None",13.4,"No",105867.087156973,1,0.13,52,0,5,0.27,52
4031,"None",3.6,"No",63992.1726275885,2,0.04,72,0,3,0.05,18
4032,"None",13.1,"No",100208.317464928,1,0.14,69,0,2,0.97,69
4033,"Vegetarian",33.3,"Yes",100992.13628587,4,0.25,81,1,0,0.36,44
4034,"None",22,"Yes",82802.4234109074,3,0.2,37,1,1,0.87,5
4035,"None",4,"No",54910.1028369983,1,0.12,48,1,1,0.11,48
4036,"None",19.2,"No",76159.3360949686,1,0.16,64,0,0,0.21,64
4037,"None",6.1,"No",87092.1780156051,2,0.04,65,1,1,0.42,40
4038,"None",1.4,"No",78739.6809455327,2,0.02,49,1,6,0.11,22
4039,"None",3.8,"No",55060.2192153028,2,0.09,35,1,1,0.84,31
4040,"Peanut Allergy",16.3,"Yes",28453.4890815226,4,0.23,76,0,3,0.84,20
4041,"None",15.7,"No",60236.4369640822,1,0.15,80,0,4,0.94,80
4042,"Vegetarian",23.1,"Yes",97608.9472189021,4,0.25,53,1,2,0.3,19
4043,"None",30.7,"No",82528.6347781477,2,0.08,55,1,1,0.48,22
4044,"Seafood Allergy",139.9,"Yes",65471.8898337688,7,0.28,61,0,1,0.15,1
4045,"None",2.9,"Yes",75310.6033263287,3,0.18,31,1,2,0.67,26
4046,"None",3.9,"Yes",90389.126626895,3,0.19,78,0,2,0.95,20
4047,"None",33.2,"No",76524.1259159326,1,0.12,26,1,4,0.48,26
4048,"None",2.8,"No",64465.8545994812,1,0.13,79,0,2,0.5,79
4049,"None",20.6,"No",69940.7789321003,1,0.13,60,0,3,0.09,60
4050,"None",53.2,"No",87653.7507329194,2,0.04,50,0,2,0.9,33
4051,"Gluten-Free",5.2,"Yes",64201.1151302876,6,0.27,33,0,4,0.89,28
4052,"None",13.9,"No",48983.5596632371,2,0.08,77,0,3,0.83,11
4053,"None",35.1,"No",106253.15557199,1,0.1,27,1,1,0.2,27
4054,"Gluten-Free",26.1,"Yes",120755.165536198,6,0.27,49,0,3,0.28,12
4055,"None",13.1,"No",121992.80499911,3,0.16,44,1,2,0.29,18
4056,"None",63.7,"No",97579.4028743465,1,0.14,66,1,1,0.61,66
4057,"None",76.3,"No",86671.9135738701,2,0.07,69,0,3,0.75,34
4058,"Gluten-Free",3.3,"Yes",67844.5446764223,6,0.27,92,0,3,0.24,29
4059,"No Dairy",21.3,"Yes",70018.6438768528,5,0.27,82,1,1,0.52,48
4060,"None",5.2,"No",86443.5856792198,2,0.03,88,0,1,0.64,38
4061,"None",0.1,"No",78199.2245704206,1,0.15,92,1,3,0.28,92
4062,"None",21,"Yes",56243.7344676127,3,0.21,47,0,3,0.39,14
4063,"None",27.3,"No",65121.0203979575,1,0.1,76,0,3,0.51,76
4064,"None",5.1,"No",91941.217884989,2,0.08,87,0,2,0.72,20
4065,"None",12.5,"Yes",78314.5082569415,3,0.2,41,1,3,0.47,41
4066,"None",20.1,"No",98667.1563177171,2,0.03,80,1,3,0.44,13
4067,"None",3.4,"No",61961.1233625484,1,0.1,39,1,0,0.5,39
4068,"None",59.3,"No",77391.3426513919,3,0.17,32,0,1,0.6,9
4069,"Gluten-Free",17.3,"Yes",63050.4583777978,6,0.27,92,0,2,0.99,29
4070,"None",11.1,"No",71396.285745213,1,0.15,92,0,0,0.99,92
4071,"Gluten-Free",13.6,"Yes",106684.606083118,6,0.27,30,0,2,0.25,22
4072,"Vegetarian",10.3,"Yes",81552.9049972563,4,0.25,94,1,1,0.67,4
4073,"Gluten-Free",39.9,"Yes",93819.28410686,6,0.27,49,0,3,0.85,36
4074,"None",16.1,"Yes",85899.5866714918,3,0.19,54,0,3,0.11,46
4075,"None",43.7,"No",71430.8896016274,2,0.06,40,0,2,0.74,1
4076,"None",83.2,"No",71880.7175414863,1,0.11,77,0,1,0.81,77
4077,"None",10.2,"No",101781.052090984,1,0.16,57,0,1,0.7,57
4078,"None",2,"No",105277.813509572,2,0.06,47,0,0,0.81,34
4079,"None",42.4,"No",80033.1989724686,1,0.15,79,0,2,0.83,79
4080,"None",6.7,"No",114559.035010746,2,0.07,59,1,4,0.48,51
4081,"None",20.4,"No",60285.5635746318,2,0.03,37,1,0,0.92,29
4082,"None",18.9,"Yes",67842.5339189417,3,0.2,49,1,1,0.44,10
4083,"None",6.2,"No",95925.7125597865,2,0.03,60,0,1,0.99,29
4084,"None",0.6,"No",91611.8885519061,2,0.09,81,0,4,0.53,58
4085,"No Dairy",1.5,"Yes",92127.9026913898,5,0.26,27,1,3,0.97,22
4086,"None",55.2,"No",79926.1212835176,1,0.14,64,0,2,0.65,64
4087,"Peanut Allergy",11.4,"Yes",89743.8111460752,4,0.23,82,1,0,0.61,31
4088,"Seafood Allergy",19.4,"Yes",72959.7280425472,7,0.28,39,1,0,0.29,14
4089,"None",4,"No",76045.9003714911,2,0.04,85,1,1,0.06,18
4090,"None",26,"No",48300.833932237,1,0.15,92,0,3,0.96,92
4091,"None",4.3,"No",79614.0776009984,1,0.13,55,0,3,0.96,55
